Model,Scenario,Region,Variable,Unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
GLUCOSE,Baseline,World,Land Cover|Cropland,million ha,1847.2700216707574,1870.472754357726,1893.794475417448,1917.2946790363,1940.913871027908,1968.2998281238029,1997.3688391045114,2026.6163326443511,2055.9828145569436,2085.5277790286673,2115.191731873145,2131.018229109436,2146.5452690186466,2161.8768671071757,2176.8783134763144,2191.652088958442,2205.968193131291,2220.0210937779484,2233.6726930121313,2247.0219140675804,2259.9287002586207,2265.875870640846,2271.24157753949,2276.1887898540954,2280.5640349290347,2284.374608580128,2287.592277208502,2290.1873955483647,2292.0351570378466,2293.349730104297,2293.8499443473775,2289.962982067721,2285.2814704274538,2279.8251762589102,2273.4928910840367,2266.2408156456213,2258.0229602025174,2248.850530592213,2238.4601551870765,2227.104942201626,2214.5758177388025,2188.6910716004672,2161.5120881552157,2132.9741553097288,2103.00932604994,2071.5462552783106,2061.0425745649086,2061.0425745649086,2061.0425745649086,2061.0425745649086,2061.0425745649086
GLUCOSE,Baseline,World,Land Cover|Cropland|Irrigated,million ha,367.8,367.8,367.8,367.8,367.8,367.8,367.8,367.80000000000007,367.80000000000007,367.8,367.8,386.19,405.4995,425.7744749999998,447.06319880000007,469.41635870000005,492.88717659999986,517.5315355,543.4081122,570.5785178,599.1074437000001,629.0628159,660.5159567000001,693.5417545,728.2188422999999,764.6297843999997,802.8612736000001,843.0043373,885.1545542000001,929.4122819,975.8828959999997,1024.677041,1075.9108929999998,1129.7064369999998,1186.1917590000005,1245.5013470000001,1307.7764150000005,1373.1652349999995,1441.8234970000005,1513.914672,1589.6104059999998,1669.090926,1752.5454720000002,1840.172746,1932.181383,2028.790452,2061.0425745649086,2061.0425745649086,2061.0425745649086,2061.0425745649086,2061.0425745649086
GLUCOSE,Baseline,World,Land Cover|Forest,million ha,4000.0,4000.0000000000014,4000.0000000000014,3991.7053209637,3968.086128972098,3916.0162604970033,3851.5040810259193,3786.8134189957027,3722.0037685927296,3657.015635630628,3591.90851429577,3552.882852229414,3514.156647490138,3475.6258845715442,3437.425273372337,3399.452333060145,3362.581485302508,3325.9738410710634,3289.767498252094,3253.863533611859,3218.402003836029,3195.6998810765376,3174.2236430459016,3152.5214783540277,3132.0357021470973,3112.114597364012,3092.786397603651,3074.080748131796,3056.7668767556,3039.3417725571617,3023.3754484273713,3016.307249537273,3010.033600007788,3004.534733006577,2999.911857011702,2996.2087712803627,2993.4714655537123,2991.6887339942605,2991.7683694749267,2992.168421290623,2993.742384583692,3019.6271307220286,3046.8061141672792,3075.344047012765,3105.308876272555,3136.7719470441853,3147.275627757585,3147.275627757586,3147.275627757587,3147.2756277575872,3147.2756277575872
GLUCOSE,Baseline,World,Land Cover|Natural Forest,million ha,1285.0,1285.0,1285.0000000000002,1284.9999999999998,1285.0,1285.0,1285.0,1285.0000000000002,1285.0,1285.0,1285.0,1284.9999999999998,1285.0,1285.0,1285.0,1285.0,1285.0000000000002,1285.0,1285.0000000000002,1285.0,1285.0,1285.0,1285.0,1285.0,1285.0,1285.0000000000002,1285.0,1285.0,1285.0,1285.0,1285.0,1285.0,1285.0,1285.0,1285.0,1285.0,1285.0,1285.0,1285.0,1285.0,1285.0,1285.0,1285.0,1284.9999999999998,1285.0000000000002,1285.0,1284.9999999999998,1285.0,1285.0,1284.9999999999998,1285.0
GLUCOSE,Baseline,World,Land Cover|Pasture,million ha,3200.0,3200.0,3200.0,3200.0,3200.0,3224.683911379189,3260.127079869569,3295.5702483599475,3331.0134168503246,3366.4565853407044,3401.899753831084,3425.098918661149,3448.298083491216,3471.497248321282,3494.696413151348,3517.8955779814137,3540.450321566201,3563.005065150988,3585.5598087357744,3608.1145523205605,3630.669295905347,3647.424248282617,3663.5347794146064,3680.289731791877,3696.400262923868,3712.5107940558587,3728.621325187849,3744.7318563198387,3760.197966206549,3776.308497338539,3791.7746072252503,3802.7297683950032,3813.6849295647576,3824.640090734512,3835.595251904264,3846.550413074017,3857.5055742437708,3868.4607354135246,3878.7714753379983,3889.726636507752,3900.6817976775055,3900.6817976775055,3900.6817976775055,3900.6817976775055,3900.6817976775055,3900.6817976775055,3900.6817976775055,3900.6817976775055,3900.6817976775055,3900.681797677505,3900.681797677505
GLUCOSE,Baseline,World,Primary Energy|Biomass,EJ/yr,36.42467432123826,36.54698845470692,36.669929840142096,36.706717973645866,36.583225973085476,36.16194274739819,35.61064250821951,35.058409080119674,34.50555352607245,33.95176478310408,33.397353914188315,33.08480851729998,32.77540742234603,32.468685718475705,32.16543060765896,31.86519329312238,31.576527950408632,31.29125349668641,31.01019270779517,30.732934141747155,30.460321141775385,30.29188744706615,30.13632554200988,29.978391407010605,29.833542977086513,29.694623597112784,29.561929719877668,29.43577262067186,29.32422919147047,29.211831443618784,29.11475088648792,29.095419345211155,29.084430572220832,29.08189064176062,29.08854861686698,29.104864389740428,29.131320852663123,29.168113970324654,29.224148315924182,29.28386065902476,29.355899072637783,29.62768890709032,29.913068233265424,30.212716528143044,30.527347235370822,30.857709478472945,30.967998125963643,30.96799812596366,30.96799812596373,30.967998125963668,30.96799812596366
GLUCOSE,Baseline,World,Primary Energy|Coal,EJ/yr,139.2476,140.3512,141.4548,142.55829999999997,142.5583,142.55830000000003,142.55829999999997,141.5583,140.5583,139.5583,140.49771423509537,145.92630517592977,148.33951269401888,155.44686098614318,163.56643672874497,175.08881222529078,184.90364830125569,192.60207094551004,200.42858787261466,215.27929201965568,227.10628384422955,236.53982158741638,243.33383460142213,250.71152010731504,258.036327156761,263.6982396476464,269.04753145688505,274.99943823124715,280.86062748048994,285.705598014772,290.3013236171475,294.1827330570752,297.9718961334998,301.6543230129328,304.15463701576635,305.36751063888784,306.3761218010498,306.92085029016073,307.27179565949183,307.10562636634546,306.9440038419238,309.62676942563337,311.44722022360037,311.6313009740429,311.4656352007803,311.2203862866864,311.1535949242292,311.1535949242292,311.15384037298145,311.1538403729813,259.9999999999997
GLUCOSE,Baseline,World,Primary Energy|Gas,EJ/yr,108.03539999999998,109.717,111.3986,113.0802,114.7618,116.4433,116.4433,116.4433,116.4433,116.4433,116.4433,116.4433,116.4433,113.4433,110.4433,107.4433,104.4433,101.4433,98.44329999999998,95.4433,92.4433,89.4433,86.4433,83.4433,80.4433,80.13147854734757,78.61768988756855,73.18858662126601,68.4433,65.4433,62.443299999999994,59.44330000000001,56.44330000000002,53.4433,50.4433,47.44330000000001,44.4433,41.80362257891699,39.79128952097757,38.15701580492103,36.23868032005978,33.84141349414156,32.4433,32.4433,32.4433,32.44330000000001,32.4433,32.443299999999994,32.4433,32.4433,61.549102721024774
GLUCOSE,Baseline,World,Primary Energy|Geothermal,EJ/yr,0.649389312,0.6266833920000001,0.60170688,0.5842485504,0.5613912576000001,0.5408550144,0.5179977216,0.49286983679999996,0.4700125439999999,0.4471552512,0.426619008,0.4037617152,0.3786338304,0.35577653760000005,0.3329192448,0.310061952,0.28952570879999995,0.264397824,1.1374656767999998,1.1146083839999994,1.2356561663999999,1.2940356096,1.3501444608000002,1.4108449536000005,1.4692243968,1.543497984,1.6340189184000002,1.7245398528000004,1.8150607872,1.9055817216000004,1.996102656,2.1330445823999997,2.2699865088,2.4069284352,2.5438703616,2.6808122880000003,2.7899016192,2.8989909504000004,3.430187240243728,3.82309505816791,3.9321843893679045,3.9321843893679116,3.9321843893679067,3.932184389367883,3.9321843893679116,3.9321843893679116,3.9321843893679116,3.9321843893679116,3.9321843893679116,3.9321843893679116,14.034548737486839
GLUCOSE,Baseline,World,Primary Energy|Hydro,EJ/yr,12.561203813760002,12.6517229064576,12.7345465844352,12.812557074105598,12.8842950281472,12.949760446560001,13.006254680294399,13.059211495680001,12.8800844928,12.7023791328,12.523252129920001,12.344125127040002,13.695450433665277,15.578731969137564,16.391051870314403,17.024732752339048,18.978070069459047,20.858502622693912,21.61181506176,22.005610139519998,22.399405217280002,22.682312150400005,22.963797440640004,23.243861088000003,23.525346378240002,23.806831668480005,24.03571617216,24.26602231872,24.49632846528,24.72521296896,24.954097472640004,25.15597076160002,25.357844050560004,25.559717339519988,25.76301227136,25.964885560320006,26.09994163392001,26.23499770752001,26.37005378112,26.50510985472001,26.64158757120001,26.64158757120001,26.64158757120001,26.64158757120001,26.64158757120001,26.641587571200017,26.64158757120001,26.641587571199977,26.64158757120001,26.64158757120001,26.64158757120001
GLUCOSE,Baseline,World,Primary Energy|Nuclear,EJ/yr,23.48200831351826,25.97881321200283,22.137249209479585,13.812288116316106,11.135747899502098,7.9536385536333984,2.3080291918115328,8.666963200246817,17.556981466891436,24.391126892160006,23.758954217856,23.1360645814272,22.5073647775872,21.880406921472,21.2626990282752,20.639214042623998,20.0174710046976,19.4049448547328,18.7866746872704,18.170146467532803,22.219615429142927,29.222410657622948,36.232647751383006,43.23544297986291,50.238238208342935,57.248475302102634,64.25127053058229,71.25406575906246,78.26430285282281,83.89583439511044,88.51451542440269,93.23142626618102,97.90190161503028,97.31399425791041,98.94163010937693,98.3537227522568,97.76581539513676,97.1853499032968,96.59744254617685,96.0095351890567,95.42906969721687,95.42906969721683,95.42906969721683,95.42906969721683,95.42906969721683,95.42906969721683,95.42906969721678,95.42906969721683,95.42906969721683,95.42906969721683,97.20618461848387
GLUCOSE,Baseline,World,Primary Energy|Oil,EJ/yr,167.54559999999995,168.14630000000002,168.747,169.3477,169.9483,170.549,170.549,170.54900000000004,170.549,170.549,170.549,167.549,164.549,161.549,158.549,155.549,152.549,149.549,146.549,143.549,140.54900000000004,137.549,134.549,131.549,128.549,125.54899999999999,123.80338529967315,124.08347801741604,124.01097029719277,123.979625022369,124.2815478870146,124.57949766361723,124.9873253173002,125.49536268927284,127.59325054498268,131.28195889868744,135.24037617044726,139.55675419614136,143.67985607839034,148.19019386731026,152.91109144663596,152.9010796017549,152.89056716462983,152.8795291055603,152.86793914362542,152.8557696835749,152.85170701201463,152.8517070120146,152.85170701201463,152.85170701201463,153.28671845059682
